,x,y,label
23417,-6.62054,3.5880492,Female
17930,-4.015339,-4.3766026,Male
1226,-2.6579988,-9.886435,Male
2804,-3.6033838,2.6425714,Male
28478,0.29909784,1.1325989,Female
16383,-2.276144,1.9843873,Male
9413,-2.235492,-12.583512,Male
14237,-5.699791,-2.8292887,Male
11648,1.0984573,1.4607004,Male
903,-7.931074,-0.15298589,Male
7588,-3.2112503,4.149009,Female
8323,-0.98965657,2.261906,Female
27516,0.12933698,4.911833,Female
2493,-0.17037262,1.5989927,Male
85,-9.839608,-6.6379466,Male
26801,-6.6013412,6.6056437,Female
2991,-4.61709,9.400005,Male
20092,1.8193034,2.894909,Female
2258,-2.4188125,-6.232196,Male
26894,3.3113046,3.2492497,Female
3079,4.026981,2.828637,Female
16058,-4.021896,9.447787,Male
6389,-8.464028,0.032259785,Female
17052,2.2245877,-2.464025,Male
9652,-4.8476605,10.364111,Male
3016,-0.47316465,0.24256323,Male
19899,6.932845,4.4291573,Female
23998,-3.3654325,-8.313974,Female
22605,6.994221,3.160314,Male
16580,-0.87065977,-4.575603,Male
4988,7.1631413,5.3211765,Male
1653,2.0127335,2.2158747,Male
4362,0.3193528,5.853582,Female
11614,6.812103,-2.4662352,Male
1532,-3.3904927,-7.8614297,Male
13717,-6.4919753,-6.2993126,Male
9449,0.8519502,-8.579972,Male
21504,0.35971385,6.2997417,Male
16197,-6.130598,8.696145,Male
9398,-3.6112626,9.84185,Male
343,-2.6345387,-9.916229,Male
8462,-8.611302,6.750541,Female
21576,3.657683,6.1148725,Male
8191,-0.5697555,4.397399,Female
9678,2.480062,0.561595,Male
26943,-4.331601,6.5006056,Female
19085,-1.413408,2.8845694,Female
1982,-1.294144,2.0325127,Male
17638,9.774591,3.8924396,Male
28709,3.1659424,-2.9604986,Female
3685,-9.321138,5.075503,Female
8359,1.3602203,3.887002,Female
20604,5.0025883,-0.015158922,Female
24547,2.110386,-4.001645,Male
11202,3.1248217,-3.3160508,Male
20838,-1.4811372,4.932093,Female
6926,-3.0638108,-10.103785,Female
28331,-2.1671958,6.119859,Female
27702,-3.6076424,7.259005,Female
28110,3.7584262,4.1712923,Female
14568,-7.3274646,8.250409,Male
15818,-1.2475832,5.3900332,Male
753,-9.817645,3.9600751,Male
27998,-7.280075,2.2188063,Female
9610,-0.15535362,10.66906,Male
8644,0.38138205,9.804819,Female
10446,6.1664906,-5.2808986,Male
4063,1.9390562,6.3946977,Female
7983,-3.3973055,6.1698265,Female
19258,2.24362,4.2204833,Female
625,-8.396629,0.623193,Male
28272,-7.320144,6.2592115,Female
16315,-3.3931692,5.6475596,Male
26288,2.262761,4.6274114,Female
15288,-3.4549603,6.8404617,Male
4244,-0.62765676,6.7937036,Female
21840,-3.0968583,5.4149284,Male
2438,-1.1345358,4.9003286,Male
14097,-6.467011,-2.651394,Male
2069,-3.7502692,-6.8734765,Male
18637,3.9461513,9.770528,Female
5224,0.48222065,-8.687985,Male
21381,-1.3411912,-5.962054,Male
10544,-2.5049434,0.5920873,Male
11743,3.037272,-3.4992876,Male
9270,-5.932713,9.136096,Male
11341,2.2631617,-1.3443139,Male
2175,-2.1576505,-4.685551,Male
22645,10.367135,3.3497968,Male
8816,-1.9637809,5.784199,Female
5083,5.6023355,-1.20216,Male
24141,-5.6923795,3.1843646,Female
25077,-0.4529933,-1.3592087,Male
4105,2.5238855,5.2299514,Female
19003,-7.356279,7.5884156,Female
3550,-1.6634408,1.8599154,Female
4353,-5.203483,9.171787,Female
12692,6.284435,-2.202696,Female
26814,5.9962234,-0.54017067,Female
14452,-4.2379136,2.7959526,Male
21820,3.3331273,0.86066693,Male
21013,-2.4053562,4.9318933,Female
18970,7.5637655,4.495826,Female
6402,-1.0935943,-9.444805,Female
1354,-9.428497,0.9233797,Male
16084,4.341476,-1.1719942,Male
7457,-8.354038,-3.6685517,Female
26343,0.17079091,6.1869607,Female
7744,-6.590683,6.380771,Female
17349,-8.40429,0.19781816,Male
25714,1.3681916,-3.0974085,Male
20135,0.93901825,0.33323658,Female
1099,-10.563304,1.3447198,Male
20101,0.68168586,0.45751098,Female
10117,2.1476614,-5.6468434,Male
11114,6.2688284,-1.1455907,Male
14807,-9.534807,0.18215196,Male
8626,1.332572,8.547179,Female
1083,-0.33670956,-2.2628272,Male
3604,-0.58283025,1.5225606,Female
17747,-7.6547656,-1.6492438,Male
14241,-6.248857,-3.890873,Male
12151,9.877495,2.1485364,Female
23491,1.4851793,2.7556522,Female
27016,5.038722,4.7230663,Female
991,-8.697223,1.9409916,Male
17704,10.3250265,2.5425482,Male
1887,-0.6839824,0.67726064,Male
21321,-1.1334201,7.3420815,Male
13153,6.740296,-0.5499158,Female
4759,-0.18489894,5.437054,Male
6443,-9.237881,-3.867851,Female
13787,0.53526443,-0.51124495,Male
17287,-2.1196468,4.878602,Male
18246,4.321985,5.5832763,Female
14303,-1.6967711,0.26493135,Male
19742,-9.019069,1.965851,Female
20511,-4.5912666,4.196362,Female
9097,0.11655809,-8.332431,Male
26185,2.7559657,3.5100684,Female
25702,4.761838,-2.5299945,Male
5489,4.781822,-0.13261914,Male
17875,-6.729518,-0.36444008,Male
12699,8.862638,-0.33626565,Female
20766,-2.9419808,2.395983,Female
8138,-3.9792404,5.725741,Female
13088,10.8152895,2.7602775,Female
10908,-6.7374606,4.326482,Male
13405,8.775579,1.7050966,Female
24301,2.959772,-3.3023825,Male
18832,4.698566,-2.7741213,Female
19450,-6.2710686,8.616666,Female
8709,1.613771,8.047552,Female
7575,-2.3416348,-11.066569,Female
4051,-4.328945,8.98061,Female
5007,-3.3394928,1.5833491,Male
14681,-0.4389899,1.6035963,Male
3139,0.27430412,1.7305242,Female
12862,6.120462,-1.5276691,Female
11965,-7.3844085,-0.31337792,Male
24263,2.7879171,-4.7240734,Male
7789,-2.745495,6.4292717,Female
19812,-2.9904666,0.9351614,Female
25629,3.9335287,-3.784464,Male
24229,-2.3822658,-0.055388402,Female
4750,-6.9308743,1.5481927,Male
813,-5.499964,-1.362242,Male
14980,-2.9821634,-2.7120476,Male
7883,-2.3818064,8.0997,Female
21450,-2.774261,-2.8439248,Male
8432,-1.6922013,8.022057,Female
15059,3.7328677,-4.1031094,Male
12310,-9.124605,-2.642601,Female
25869,-1.6279563,-6.665822,Female
23218,-4.9631343,-2.8742375,Female
11233,3.6237156,-4.762053,Male
26038,1.9558734,2.146145,Female
4468,0.6731055,5.779843,Female
3107,-1.5413988,0.4100908,Female
7925,-0.43477005,2.2725127,Female
2006,-6.750621,1.4219623,Male
12268,7.58696,-1.7889227,Female
14003,8.864696,3.0886207,Male
10925,6.162564,-2.6184657,Male
14790,-4.96847,-3.3331664,Male
14752,-7.030565,-1.5605255,Male
8171,-4.06237,7.200031,Female
18461,-4.4219565,-5.890529,Female
5964,5.109182,4.4257803,Male
25130,-3.8929482,-4.3648424,Male
19679,-0.5772303,2.7527049,Female
20433,4.9644065,4.0792656,Female
14775,-0.9908855,-3.042987,Male
4385,-2.1535327,-9.198493,Female
24213,-1.3999457,-7.677092,Female
6670,-5.660281,-4.514165,Female
18715,-5.71814,6.735171,Female
17779,0.18524332,-2.998621,Male
11481,6.1611147,-2.6876814,Male
22971,2.5757394,5.0780597,Female
26368,-7.1835837,-1.454144,Female
21430,-3.183154,4.997933,Male
26181,-2.377244,-12.216622,Female
13574,3.212117,-5.4629693,Female
12506,8.785425,5.1966147,Female
28321,-3.5072048,-0.5493251,Female
27972,-1.8448192,9.346019,Female
8694,1.3248125,3.651711,Female
18503,-6.1060114,9.693335,Female
24582,3.3930259,-0.049663156,Male
5272,-2.3562799,5.1308956,Male
18392,-5.0321975,10.23284,Female
24737,1.61689,-2.6253116,Male
2574,-1.9730755,-0.05387915,Male
6500,-2.6736636,-10.193012,Female
21345,-4.7121835,4.267582,Male
10005,-6.7360497,-6.6364202,Male
12412,8.259933,-0.7909294,Female
5861,5.565735,4.1352735,Male
17827,1.0882677,-1.3708099,Male
15744,1.3741373,10.710795,Male
13555,5.67385,-2.627946,Female
16418,-0.053810637,6.247208,Male
20802,4.051213,4.5038214,Female
27491,-9.120778,2.853125,Female
4,-8.432415,-1.2669089,Male
15513,-0.31713027,1.2612175,Male
28393,9.135683,3.9118958,Female
10915,7.293794,-1.7925353,Male
26520,0.8701639,3.9795568,Female
1865,1.2320457,4.1484094,Male
4089,-0.15344298,3.833986,Female
19340,-2.6068563,-11.737467,Female
9711,-4.4233365,7.706346,Male
3281,-2.877867,8.933627,Female
16415,-2.5456476,6.0891843,Male
1568,-4.713237,10.432224,Male
19502,-4.0913634,4.402465,Female
11793,-6.5674386,-3.4082172,Male
13538,1.4364703,-3.0543334,Female
22589,3.866388,3.5644138,Male
26627,7.462658,-1.1623645,Female
23552,-1.3868822,-4.176609,Female
25951,-1.0036386,3.8371966,Female
27551,2.7913713,0.19757348,Female
24721,0.14248946,-6.450512,Male
25525,0.83290535,-3.170194,Male
9080,-2.1289847,7.5193124,Female
1064,-8.747651,-0.25174153,Male
22389,7.9882975,2.617821,Male
21558,0.15041259,8.105574,Male
4200,1.0152161,-7.0965924,Female
5308,-7.817253,3.9226058,Male
20406,1.5987188,4.0758405,Female
7333,-5.8364816,-3.2873442,Female
6106,-1.8260899,-8.148156,Female
9963,-1.5938932,-5.823779,Male
332,11.638642,2.7462647,Male
3989,-4.3645406,3.8976912,Female
17533,-5.177131,0.20459913,Male
18848,4.908921,4.8909655,Female
22119,-1.0004157,5.4118476,Male
3692,8.235827,4.124385,Female
6866,-5.4181867,-8.753444,Female
7462,1.15057,-2.9266217,Female
13927,2.880259,-1.5789088,Male
15340,-3.4295735,10.970912,Male
25865,-4.227522,3.9525476,Female
13988,0.70096886,-3.153888,Male
7814,-0.011678966,6.349199,Female
28522,-5.4357324,2.0313444,Female
20458,0.71167094,2.766441,Female
15192,-5.0834646,11.171536,Male
6734,-5.4264193,-5.201432,Female
13559,8.548074,2.644409,Female
22741,-6.0629387,1.1079143,Female
20787,8.650312,3.799522,Female
28224,-3.88415,0.85873735,Female
10491,-4.0593276,-6.0656567,Male
23335,-4.954421,-9.298819,Female
4467,0.7244534,-7.0034485,Female
16085,-1.1119182,9.774373,Male
20873,4.746105,6.630773,Female
9430,-5.197784,7.70581,Male
5169,2.104275,2.4835753,Male
12438,8.69214,0.0560455,Female
7726,-0.99611837,8.408146,Female
22368,1.5379184,7.357482,Male
7945,-0.8900531,6.703173,Female
5631,-0.6234191,5.2974834,Male
8732,-6.954615,6.925432,Female
25613,2.2104592,-2.2706015,Male
7414,9.043577,0.3885304,Female
11924,5.84101,-3.1553073,Male
8678,-3.8944976,6.9226365,Female
8056,0.55881035,3.3900805,Female
28146,-1.8966894,-6.2377687,Female
1683,0.97728056,3.1727967,Male
15590,-3.2130897,-0.6443846,Male
28440,-7.7321196,1.0448872,Female
9361,-3.5599256,9.373229,Male
24090,-1.8663124,-7.6384077,Female
24895,-5.995165,-3.9723847,Male
578,-0.81404465,-5.9872975,Male
1110,-4.0396905,-5.5006485,Male
18583,-6.2074203,2.327178,Female
19616,-5.780789,2.6131597,Female
26620,0.50578845,-8.815442,Female
14023,-11.4339075,-1.9515027,Male
26502,3.4192617,-6.1328497,Female
12777,7.8300114,-2.03812,Female
28516,2.7576404,0.2730396,Female
5723,2.234334,1.483,Male
12498,-0.8471851,-4.2316747,Female
14989,-3.0332932,-8.156695,Male
14910,0.66497123,-4.7742715,Male
10022,-6.6639094,10.220872,Male
7250,-8.339674,-4.4718895,Female
676,-5.919388,-7.7307873,Male
27568,1.6992972,-0.24696516,Female
7538,-1.0186331,-9.479117,Female
28546,5.3241215,2.224487,Female
13062,9.705136,0.16609317,Female
27565,9.365111,3.9651258,Female
782,-2.3402991,-8.219627,Male
15221,-2.5458002,-9.580334,Male
17385,-4.315041,5.305638,Male
27604,-2.5370085,-3.1790195,Female
9988,-7.1002135,6.669418,Male
20895,-2.7227504,-0.060194306,Female
13462,11.020251,2.8901858,Female
19266,5.328901,5.2918205,Female
10425,-8.631889,8.9183855,Male
17511,-9.564137,-1.2160584,Male
23418,-2.0504744,4.464147,Female
183,-9.597316,2.1461792,Male
9511,1.7915003,2.9549313,Male
3166,1.5598966,6.3144436,Female
4061,-4.43904,10.376475,Female
2297,-2.237753,-2.4953556,Male
18337,-5.414704,5.5767703,Female
13695,-6.6684384,6.642531,Male
17092,-7.4367847,-0.71914726,Male
2836,2.7747283,5.894525,Male
19809,8.056495,4.675788,Female
28750,-0.17306054,2.5749607,Female
17934,8.81112,2.9818022,Male
26011,2.0039246,0.56473166,Female
1955,-4.013463,6.684251,Male
2355,-3.743305,1.4439915,Male
22082,-4.0291557,8.277294,Male
17624,-5.620684,-0.7807698,Male
28158,-7.137458,4.604928,Female
7289,-2.6147354,-11.364798,Female
26508,3.7730408,-0.42508402,Female
26499,1.5539325,1.6752567,Female
12247,5.101194,1.522086,Female
7120,-6.021863,-3.5325463,Female
4562,10.460674,2.801014,Male
533,-7.961442,4.296334,Male
23029,-0.7833035,-0.5935023,Female
25236,2.9579346,-0.91303647,Male
8661,0.08743624,7.730136,Female
27234,-1.3338062,-3.566236,Female
4635,2.8603485,4.068013,Male
2742,-5.5743675,1.6315647,Male
6141,-6.897066,-3.0139513,Female
3761,-2.7310832,-0.54543155,Female
13788,-1.5872856,-1.2292337,Male
20345,-3.5134578,6.67796,Female
28604,-6.2919273,3.9591086,Female
4734,11.470806,2.7178967,Male
17446,-0.9123656,-2.4094281,Male
7443,0.764054,-3.1388526,Female
9458,-0.22935651,-1.300416,Male
17795,4.9792786,2.0018616,Male
26483,4.8604927,3.2515903,Female
15062,-3.7232876,4.8036885,Male
27593,-5.3526554,3.4941783,Female
14117,0.4246961,-6.53579,Male
8045,-1.1027759,6.7657185,Female
26141,-1.846122,3.9060276,Female
11972,6.2402234,0.5820578,Male
27345,0.93754405,1.3254135,Female
5760,5.1852565,5.8937516,Male
18869,8.946445,-1.8869188,Female
8522,-2.4851766,6.744496,Female
3992,0.4198064,7.962062,Female
19060,-4.56197,6.7221746,Female
21843,4.9162617,3.3843565,Male
23209,-5.2880745,2.963982,Female
28761,-0.9887511,1.4158913,Female
25090,-1.8630266,-9.686367,Male
1566,-8.117134,-3.8759925,Male
23266,-2.845517,0.36049736,Female
21387,0.12655564,4.277403,Male
9102,7.708725,3.7722998,Male
1145,-9.55849,-0.062387697,Male
4514,-0.71954876,4.1903057,Female
26699,-4.862637,7.2915835,Female
22194,1.2719077,1.5847734,Male
10250,-1.7438626,-4.808234,Male
17001,7.7152276,1.5598645,Male
20667,3.6836095,4.3714857,Female
18022,1.0905539,-1.0113592,Male
10838,2.9045222,1.2256157,Male
26712,0.19793752,3.9714265,Female
1544,-7.6936173,2.2397354,Male
19632,1.8643359,7.825112,Female
16468,2.3800683,0.7395331,Male
10796,5.7515,-2.835545,Male
4511,5.8093066,4.976606,Female
5667,-6.631171,-3.1765726,Male
3177,1.3038158,5.5748577,Female
10991,4.980674,-1.9832296,Male
14147,1.4783479,-4.7778807,Male
1281,-8.381599,1.5024159,Male
23976,-11.326782,3.007614,Female
8284,3.032366,7.737985,Female
6175,-7.4179797,-2.5630937,Female
22747,-2.535416,-11.779932,Female
2471,-2.3659084,-0.29992586,Male
11458,-6.5292745,-2.1105506,Male
10294,-1.8161664,6.229791,Male
5587,-1.320548,9.732111,Male
9660,-1.3229473,-6.5690107,Male
4466,7.0096684,3.3856704,Female
10466,-3.8756042,-5.66651,Male
6373,-7.2179766,-3.269556,Female
13442,7.789887,0.20609975,Female
14653,-6.391008,10.122994,Male
28387,-2.7995322,8.030787,Female
22944,-2.092092,-2.297579,Female
6320,-5.648634,-4.3895326,Female
659,-8.141797,-1.5487708,Male
17941,-6.325001,-1.7877909,Male
14835,-6.1492214,-3.3777118,Male
12318,-1.9748766,-3.114444,Female
25156,6.651935,-3.009682,Male
10909,0.23767558,5.797953,Male
3599,-3.3854825,10.659016,Female
5902,4.8283896,3.871012,Male
13826,-3.436263,-2.7658331,Male
21888,1.5511364,5.8299503,Male
28639,-5.061219,5.280725,Female
4294,7.142871,5.2749724,Female
26349,-3.6939027,6.9388537,Female
15819,-4.194741,9.3585205,Male
27648,-0.6389975,6.4030323,Female
27559,2.0774255,6.4831696,Female
20112,-2.4974573,1.0381726,Female
12285,7.467797,0.53873736,Female
17443,-4.0063643,-0.945059,Male
27186,-3.7902226,6.5178614,Female
4039,-2.7405906,7.679371,Female
9869,-3.232246,10.680925,Male
27661,-3.9332252,1.152086,Female
21862,0.014739243,2.3430142,Male
10678,-6.9525137,-0.8256235,Male
3914,-1.4015787,6.4131474,Female
27071,2.177305,-0.84383506,Female
12644,6.8541646,-2.383874,Female
15484,-3.9588218,10.651516,Male
2407,-1.1192827,2.3191257,Male
23349,-5.0677395,-0.060160864,Female
16506,2.0984657,3.8166118,Male
2344,0.9817065,2.6497571,Male
3076,-6.5948586,2.0476043,Female
25625,0.0025307517,-4.4594007,Male
5605,0.7812361,5.799863,Male
10499,3.904047,-2.8416355,Male
19248,1.1717554,9.697855,Female
6323,-4.1306915,0.1536176,Female
15720,-2.3505259,0.8673221,Male
23245,6.3199496,0.37356368,Female
21019,-7.022558,6.2688622,Female
22628,3.4914088,4.7392063,Male
7895,1.422874,5.788096,Female
21700,4.876704,6.617669,Male
19683,-6.462865,4.8258495,Female
15117,-5.776725,3.6469626,Male
25461,2.1934428,-3.0661585,Male
9041,-0.16784105,6.6084113,Female
19260,-1.737076,11.655092,Female
12016,-0.14669034,-4.932255,Male
7528,-9.147796,-0.49803144,Female
7200,-7.939673,-4.4086866,Female
21753,-4.0030255,0.7551279,Male
27259,1.1910925,2.7308044,Female
15168,-3.7134626,5.7315345,Male
10162,-3.5090897,-3.8511817,Male
27305,-2.93389,0.96400124,Female
20493,-1.1369646,-3.3728068,Female
157,9.660847,1.6344573,Male
4076,-2.2760732,2.746451,Female
8380,-0.8987764,7.1482806,Female
3577,-0.29999495,5.9595647,Female
25899,-1.6772622,6.2850957,Female
22694,-1.4195457,9.011802,Male
6209,-5.7422366,-8.455382,Female
5856,8.976126,5.326493,Male
17766,0.9762744,-4.5666165,Male
14570,-2.498109,-10.95045,Male
21672,-9.989154,5.7181497,Male
21214,-5.5024295,1.3897723,Female
171,-2.1100798,-9.32793,Male
6114,-8.037228,-3.3528032,Female
27756,-4.8682203,3.6792932,Female
8143,-0.7975595,6.049706,Female
28527,-7.0770535,1.5089242,Female
14644,-2.1026797,-0.50209665,Male
4066,-1.5511112,5.4339943,Female
12892,5.296704,-3.634714,Female
28570,-4.8235493,2.8044012,Female
18314,-4.448821,4.8346157,Female
9859,3.3570464,-6.352256,Male
3013,-2.8067806,-4.957284,Male
18699,4.608629,4.4153595,Female
23069,-7.8587303,2.5465245,Female
24985,5.09656,-4.9276376,Male
19427,-6.709599,7.173212,Female
13899,-0.28784052,-3.8004563,Male
25833,-2.849199,-9.311606,Female
2569,-3.5304253,-5.719633,Male
25971,-1.033799,-0.6189664,Female
3206,-3.488729,9.653884,Female
5630,-7.2720013,2.9622593,Male
13736,1.3116727,-4.11596,Male
22315,-2.9698038,0.87117773,Male
19629,-1.7140166,-8.825984,Female
24555,3.9979253,-1.563389,Male
20935,3.5746408,2.8860042,Female
7245,-8.968472,-3.8324735,Female
8620,1.250229,6.475926,Female
21517,2.359236,3.5507867,Male
19410,-0.11186704,-6.285038,Female
26649,2.1552246,2.5118537,Female
22572,11.659895,2.731824,Male
25275,5.051173,-2.9809852,Male
7881,-4.4251456,2.3949742,Female
18315,-1.877653,-10.492498,Female
13925,-5.143548,11.078461,Male
21463,5.7381935,5.1497374,Male
18027,-8.3152895,0.31596118,Male
7696,-2.1195507,6.1782603,Female
10551,-6.792349,6.931965,Male
8865,-2.8447034,8.217657,Female
27440,-7.359277,5.849624,Female
26928,9.896704,3.021291,Female
12366,11.095643,2.8725433,Female
14315,-7.383205,-2.108367,Male
20032,-5.4714885,4.3540697,Female
27948,2.2217598,0.8593265,Female
2820,-2.326133,10.218731,Male
5834,3.359512,2.7147956,Male
703,-2.2539964,-10.4055395,Male
21798,6.6506357,4.3463745,Male
2791,1.748342,5.4875035,Male
388,1.7299244,-1.3518775,Male
16227,-2.2044973,7.455994,Male
23458,-4.532053,-8.210583,Female
28725,-7.5279503,3.5665874,Female
22938,-2.1399422,-1.9688264,Female
17863,-8.781067,5.5087075,Male
1326,-9.474227,-2.0248916,Male
21388,4.79443,2.0672612,Male
6897,-9.120213,-1.1630139,Female
14479,-11.42785,0.23520407,Male
17179,2.7478406,-2.3813362,Male
5894,2.4689195,0.33871755,Male
27502,-6.8556633,3.381555,Female
19928,-3.2186856,4.288399,Female
19038,3.4242618,10.462299,Female
9437,-3.5542874,-5.631477,Male
20363,7.0798655,4.5824866,Female
1650,-7.4345813,-7.8109508,Male
10873,5.7028503,-3.3128877,Male
16289,0.7370492,0.04853121,Male
5248,5.131955,-0.81397533,Male
16248,-0.9476759,3.1573098,Male
24915,0.878154,0.99443215,Male
16694,-6.0465803,-4.5560718,Male
435,-2.1686997,-8.837302,Male
13915,-5.7201514,-0.21816719,Male
26453,3.9553657,-0.019783648,Female
7430,-2.9711506,-8.238228,Female
9966,-3.8025749,11.025488,Male
6541,-3.8513935,3.6597881,Female
12815,-2.239904,-12.140356,Female
22254,-0.5688804,2.025178,Male
6641,-3.3179963,3.4769611,Female
27529,-7.7042685,5.115638,Female
2562,-0.0532392,2.8394053,Male
24464,5.1170163,-3.2904468,Male
11668,0.7900161,-0.35395163,Male
24661,3.5102162,-2.5828588,Male
21318,-4.113686,4.942807,Male
24770,-5.654399,-4.886316,Male
19051,11.360085,2.811286,Female
19752,-1.9587272,0.3187532,Female
14470,-8.458375,3.9108288,Male
24535,1.7760305,-4.88758,Male
28437,-5.9607325,2.315069,Female
7013,-6.1032,-4.4401555,Female
7321,-3.4503026,-8.1931095,Female
4687,-5.436549,3.6934955,Male
15473,1.332317,2.3455856,Male
15017,-5.1475987,-5.773983,Male
8723,0.30730307,7.9441366,Female
14275,-4.1365724,-3.4788558,Male
27225,-2.3000443,4.319015,Female
25620,-5.3567863,-3.2353544,Male
6113,-8.836095,-3.5988233,Female
26072,-8.183666,3.6899183,Female
19387,-10.781539,4.695058,Female
8383,0.9156468,3.5565214,Female
16738,-6.0283394,-4.418072,Male
24030,-3.012593,0.046513986,Female
24184,-4.6511183,-7.0301957,Female
14095,-2.4970944,-10.950726,Male
12770,-8.270886,-1.5389514,Female
16329,-4.754501,2.727892,Male
27588,5.881177,4.486284,Female
5028,-0.72412914,-0.87548083,Male
6818,-8.332413,-3.789038,Female
14504,-3.0761523,-1.382957,Male
25326,0.1546138,5.263365,Male
18013,5.9368787,5.2969685,Male
25933,-3.5665245,-0.98228383,Female
14354,-3.9538858,-3.612698,Male
16437,-5.211914,10.96868,Male
24658,8.921149,0.48987973,Male
19634,-0.924486,-4.336789,Female
5541,0.8834163,6.042723,Male
9835,1.5253416,1.8167585,Male
17135,-8.227866,-3.0078862,Male
22143,1.5560602,7.3330207,Male
24919,-0.9521263,0.23599356,Male
22959,-4.5153813,3.1125,Female
